Id,ZipCode,City,StateCode,StateName
1,25849,Glen White,WV,West Virginia
1,25853,Helen,WV,West Virginia
1,25854,Hico,WV,West Virginia
1,25855,Hilltop,WV,West Virginia
1,25857,Josephine,WV,West Virginia
1,25862,Lansing,WV,West Virginia
1,25864,Layland,WV,West Virginia
1,25865,Lester,WV,West Virginia
1,25868,Lookout,WV,West Virginia
1,25870,Maben,WV,West Virginia
1,25871,Mabscott,WV,West Virginia
1,25873,MacArthur,WV,West Virginia
1,25875,McGraws,WV,West Virginia
1,25876,Saulsville,WV,West Virginia
1,25878,Midway,WV,West Virginia
1,25879,Minden,WV,West Virginia
1,25880,Mount Hope,WV,West Virginia
1,25882,Mullens,WV,West Virginia
1,25901,Oak Hill,WV,West Virginia
1,25902,Odd,WV,West Virginia
1,25904,Pax,WV,West Virginia
1,25906,Piney View,WV,West Virginia
1,25907,Prince,WV,West Virginia
1,25908,Princewick,WV,West Virginia
1,25911,Raleigh,WV,West Virginia
1,25913,Ravencliff,WV,West Virginia
1,25915,Rhodell,WV,West Virginia
1,25916,Sabine,WV,West Virginia
1,25917,Scarbro,WV,West Virginia
1,25918,Shady Spring,WV,West Virginia
1,25920,Slab Fork,WV,West Virginia
1,25921,Sophia,WV,West Virginia
1,25922,Spanishburg,WV,West Virginia
1,25928,Stephenson,WV,West Virginia
1,25932,Surveyor,WV,West Virginia
1,25936,Thurmond,WV,West Virginia
1,25938,Victor,WV,West Virginia
1,25942,Winona,WV,West Virginia
1,25951,Hinton,WV,West Virginia
1,25958,Charmco,WV,West Virginia
1,25962,Rainelle,WV,West Virginia
1,25969,Jumping Branch,WV,West Virginia
1,25971,Lerona,WV,West Virginia
1,25972,Leslie,WV,West Virginia
1,25976,Meadow Bridge,WV,West Virginia
1,25977,Meadow Creek,WV,West Virginia
1,25978,Nimitz,WV,West Virginia
1,25979,Pipestem,WV,West Virginia
1,25981,Quinwood,WV,West Virginia
1,25984,Rupert,WV,West Virginia
1,25985,Sandstone,WV,West Virginia
1,25989,White Oak,WV,West Virginia
1,26003,Wheeling,WV,West Virginia
1,26030,Beech Bottom,WV,West Virginia
1,26031,Benwood,WV,West Virginia
1,26032,Bethany,WV,West Virginia
1,26033,Cameron,WV,West Virginia
1,26034,Chester,WV,West Virginia
1,26035,Colliers,WV,West Virginia
1,26036,Dallas,WV,West Virginia
1,26037,Follansbee,WV,West Virginia
1,26038,Glen Dale,WV,West Virginia
1,26039,Glen Easton,WV,West Virginia
1,26040,Mcmechen,WV,West Virginia
1,26041,Moundsville,WV,West Virginia
1,26047,New Cumberland,WV,West Virginia
1,26050,Newell,WV,West Virginia
1,26055,Proctor,WV,West Virginia
1,26056,New Manchester,WV,West Virginia
1,26059,Triadelphia,WV,West Virginia
1,26060,Valley Grove,WV,West Virginia
1,26062,Weirton,WV,West Virginia
1,26070,Wellsburg,WV,West Virginia
1,26074,West Liberty,WV,West Virginia
1,26075,Windsor Heights,WV,West Virginia
1,26101,Parkersburg,WV,West Virginia
1,26104,Parkersburg,WV,West Virginia
1,26105,Vienna,WV,West Virginia
1,26133,Belleville,WV,West Virginia
1,26134,Belmont,WV,West Virginia
1,26136,Big Bend,WV,West Virginia
1,26137,Big Springs,WV,West Virginia
1,26138,Brohard,WV,West Virginia
1,26141,Creston,WV,West Virginia
1,26142,Davisville,WV,West Virginia
1,26143,Elizabeth,WV,West Virginia
1,26146,Friendly,WV,West Virginia
1,26147,Grantsville,WV,West Virginia
1,26148,Macfarlan,WV,West Virginia
1,26149,Middlebourne,WV,West Virginia
1,26150,Mineral Wells,WV,West Virginia
1,26151,Mount Zion,WV,West Virginia
1,26152,Munday,WV,West Virginia
1,26155,New Martinsville,WV,West Virginia
1,26159,Paden City,WV,West Virginia
1,26160,Palestine,WV,West Virginia
1,26161,Petroleum,WV,West Virginia
1,26164,Ravenswood,WV,West Virginia
1,26167,Reader,WV,West Virginia
1,26169,Rockport,WV,West Virginia
1,26170,Saint Marys,WV,West Virginia
1,26175,Sistersville,WV,West Virginia
1,26178,Smithville,WV,West Virginia
1,26180,Walker,WV,West Virginia
1,26181,Washington,WV,West Virginia
1,26184,Waverly,WV,West Virginia
1,26187,Williamstown,WV,West Virginia
1,26201,Buckhannon,WV,West Virginia
1,26202,Fenwick,WV,West Virginia
1,26203,Erbacon,WV,West Virginia
1,26205,Craigsville,WV,West Virginia
1,26206,Cowen,WV,West Virginia
1,26208,Camden On Gauley,WV,West Virginia
1,26209,Snowshoe,WV,West Virginia
1,26215,Cleveland,WV,West Virginia
1,26217,Diana,WV,West Virginia
1,26218,French Creek,WV,West Virginia
1,26222,Hacker Valley,WV,West Virginia
1,26224,Helvetia,WV,West Virginia
1,26228,Kanawha Head,WV,West Virginia
1,26230,Pickens,WV,West Virginia
1,26234,Rock Cave,WV,West Virginia
1,26236,Selbyville,WV,West Virginia
1,26237,Tallmansville,WV,West Virginia
1,26238,Volga,WV,West Virginia
1,26241,Elkins,WV,West Virginia
1,26250,Belington,WV,West Virginia
1,26253,Beverly,WV,West Virginia
1,26254,Bowden,WV,West Virginia
1,26257,Coalton,WV,West Virginia
1,26259,Dailey,WV,West Virginia
1,26260,Davis,WV,West Virginia
1,26261,Richwood,WV,West Virginia
1,26263,Dryfork,WV,West Virginia
1,26264,Durbin,WV,West Virginia
1,26266,Upperglade,WV,West Virginia
1,26267,Ellamore,WV,West Virginia
1,26268,Glady,WV,West Virginia
1,26269,Hambleton,WV,West Virginia
1,26270,Harman,WV,West Virginia
1,26271,Hendricks,WV,West Virginia
1,26273,Huttonsville,WV,West Virginia
1,26275,Junior,WV,West Virginia
1,26276,Kerens,WV,West Virginia
1,26278,Mabie,WV,West Virginia
1,26280,Mill Creek,WV,West Virginia
1,26282,Monterville,WV,West Virginia
1,26283,Montrose,WV,West Virginia
1,26285,Norton,WV,West Virginia
1,26287,Parsons,WV,West Virginia
1,26288,Webster Springs,WV,West Virginia
1,26291,Slatyfork,WV,West Virginia
1,26292,Thomas,WV,West Virginia
1,26293,Valley Bend,WV,West Virginia
1,26294,Valley Head,WV,West Virginia
1,26296,Whitmer,WV,West Virginia
1,26298,Bergoo,WV,West Virginia
1,26301,Clarksburg,WV,West Virginia
1,26320,Alma,WV,West Virginia
1,26321,Alum Bridge,WV,West Virginia
1,26323,Anmoore,WV,West Virginia
1,26325,Auburn,WV,West Virginia
1,26327,Berea,WV,West Virginia
1,26330,Bridgeport,WV,West Virginia
1,26335,Burnsville,WV,West Virginia
1,26337,Cairo,WV,West Virginia
1,26338,Camden,WV,West Virginia
1,26339,Center Point,WV,West Virginia
1,26342,Coxs Mills,WV,West Virginia
1,26343,Crawford,WV,West Virginia
1,26346,Ellenboro,WV,West Virginia
1,26347,Flemington,WV,West Virginia
1,26348,Folsom,WV,West Virginia
1,26349,Galloway,WV,West Virginia
1,26351,Glenville,WV,West Virginia
1,26354,Grafton,WV,West Virginia
1,26361,Gypsy,WV,West Virginia
1,26362,Harrisville,WV,West Virginia
1,26366,Haywood,WV,West Virginia
1,26369,Hepzibah,WV,West Virginia
1,26372,Horner,WV,West Virginia
1,26374,Independence,WV,West Virginia
1,26376,Ireland,WV,West Virginia
1,26377,Jacksonburg,WV,West Virginia
1,26378,Jane Lew,WV,West Virginia
1,26384,Linn,WV,West Virginia
1,26385,Lost Creek,WV,West Virginia
1,26386,Lumberport,WV,West Virginia
1,26404,Meadowbrook,WV,West Virginia
1,26405,Moatsville,WV,West Virginia
1,26408,Mount Clare,WV,West Virginia
1,26410,Newburg,WV,West Virginia
1,26411,New Milton,WV,West Virginia
1,26412,Orlando,WV,West Virginia
1,26415,Pennsboro,WV,West Virginia
1,26416,Philippi,WV,West Virginia
1,26419,Pine Grove,WV,West Virginia
1,26421,Pullman,WV,West Virginia
1,26422,Reynoldsville,WV,West Virginia
1,26424,Rosemont,WV,West Virginia
1,26425,Rowlesburg,WV,West Virginia
1,26426,Salem,WV,West Virginia
1,26430,Sand Fork,WV,West Virginia
1,26431,Shinnston,WV,West Virginia
1,26435,Simpson,WV,West Virginia
1,26436,Smithburg,WV,West Virginia
1,26437,Smithfield,WV,West Virginia
1,26438,Spelter,WV,West Virginia
1,26440,Thornton,WV,West Virginia
1,26443,Troy,WV,West Virginia
1,26444,Tunnelton,WV,West Virginia
1,26447,Walkersville,WV,West Virginia
1,26448,Wallace,WV,West Virginia
1,26451,West Milford,WV,West Virginia
1,26452,Weston,WV,West Virginia
1,26456,West Union,WV,West Virginia
1,26501,Morgantown,WV,West Virginia
1,26505,Morgantown,WV,West Virginia
1,26508,Morgantown,WV,West Virginia
1,26519,Albright,WV,West Virginia
1,26520,Arthurdale,WV,West Virginia
1,26521,Blacksville,WV,West Virginia
1,26525,Bruceton Mills,WV,West Virginia
1,26534,Granville,WV,West Virginia
1,26537,Kingwood,WV,West Virginia
1,26541,Maidsville,WV,West Virginia
1,26542,Masontown,WV,West Virginia
1,26543,Osage,WV,West Virginia
1,26547,Reedsville,WV,West Virginia
1,26554,Fairmont,WV,West Virginia
1,26559,Barrackville,WV,West Virginia
1,26560,Baxter,WV,West Virginia
1,26562,Burton,WV,West Virginia
1,26563,Carolina,WV,West Virginia
1,26568,Enterprise,WV,West Virginia
1,26570,Fairview,WV,West Virginia
1,26571,Farmington,WV,West Virginia
1,26572,Four States,WV,West Virginia
1,26574,Grant Town,WV,West Virginia
1,26575,Hundred,WV,West Virginia
1,26576,Idamay,WV,West Virginia
1,26581,Littleton,WV,West Virginia
1,26582,Mannington,WV,West Virginia
1,26585,Metz,WV,West Virginia
1,26586,Montana Mines,WV,West Virginia
1,26587,Rachel,WV,West Virginia
1,26588,Rivesville,WV,West Virginia
1,26590,Wana,WV,West Virginia
1,26591,Worthington,WV,West Virginia
1,26601,Sutton,WV,West Virginia
1,26610,Birch River,WV,West Virginia
1,26611,Cedarville,WV,West Virginia
1,26615,Copen,WV,West Virginia
1,26617,Dille,WV,West Virginia
1,26619,Exchange,WV,West Virginia
1,26621,Flatwoods,WV,West Virginia
1,26623,Frametown,WV,West Virginia
1,26624,Gassaway,WV,West Virginia
1,26627,Heaters,WV,West Virginia
1,26629,Little Birch,WV,West Virginia
1,26631,Napier,WV,West Virginia
1,26636,Rosedale,WV,West Virginia
1,26638,Shock,WV,West Virginia
1,26651,Summersville,WV,West Virginia
1,26656,Belva,WV,West Virginia
1,26660,Calvin,WV,West Virginia
1,26662,Canvas,WV,West Virginia
1,26676,Leivasy,WV,West Virginia
1,26678,Mount Lookout,WV,West Virginia
1,26679,Mount Nebo,WV,West Virginia
1,26680,Nallen,WV,West Virginia
1,26681,Nettie,WV,West Virginia
1,26684,Pool,WV,West Virginia
1,26690,Swiss,WV,West Virginia
1,26691,Tioga,WV,West Virginia
1,26704,Augusta,WV,West Virginia
1,26705,Aurora,WV,West Virginia
1,26707,Bayard,WV,West Virginia
1,26710,Burlington,WV,West Virginia
1,26711,Capon Bridge,WV,West Virginia
1,26714,Delray,WV,West Virginia
1,26716,Eglon,WV,West Virginia
1,26717,Elk Garden,WV,West Virginia
1,26719,Fort Ashby,WV,West Virginia
1,26720,Gormania,WV,West Virginia
1,26722,Green Spring,WV,West Virginia
1,26726,Keyser,WV,West Virginia
1,26731,Lahmansville,WV,West Virginia
1,26739,Mount Storm,WV,West Virginia
1,26743,New Creek,WV,West Virginia
1,26750,Piedmont,WV,West Virginia
1,26753,Ridgeley,WV,West Virginia
1,26755,Rio,WV,West Virginia
1,26757,Romney,WV,West Virginia
1,26761,Shanks,WV,West Virginia
1,26763,Springfield,WV,West Virginia
1,26764,Terra Alta,WV,West Virginia
1,26767,Wiley Ford,WV,West Virginia
1,26801,Baker,WV,West Virginia
1,26802,Brandywine,WV,West Virginia
1,26804,Circleville,WV,West Virginia
1,26807,Franklin,WV,West Virginia
1,26808,High View,WV,West Virginia
1,26810,Lost City,WV,West Virginia
1,26812,Mathias,WV,West Virginia
1,26814,Riverton,WV,West Virginia
1,26815,Sugar Grove,WV,West Virginia
1,26817,Bloomery,WV,West Virginia
1,26818,Fisher,WV,West Virginia
1,26823,Capon Springs,WV,West Virginia
1,26833,Maysville,WV,West Virginia
1,26836,Moorefield,WV,West Virginia
1,26845,Old Fields,WV,West Virginia
1,26847,Petersburg,WV,West Virginia
1,26851,Wardensville,WV,West Virginia
1,26852,Purgitsville,WV,West Virginia
1,26855,Cabins,WV,West Virginia
1,26865,Yellow Spring,WV,West Virginia
1,26866,Upper Tract,WV,West Virginia
1,26884,Seneca Rocks,WV,West Virginia
1,27006,Advance,NC,North Carolina
1,27007,Ararat,NC,North Carolina
1,27009,Belews Creek,NC,North Carolina
1,27011,Boonville,NC,North Carolina
1,27012,Clemmons,NC,North Carolina
1,27013,Cleveland,NC,North Carolina
1,27014,Cooleemee,NC,North Carolina
1,27016,Danbury,NC,North Carolina
1,27017,Dobson,NC,North Carolina
1,27018,East Bend,NC,North Carolina
1,27019,Germanton,NC,North Carolina
1,27020,Hamptonville,NC,North Carolina
1,27021,King,NC,North Carolina
1,27022,Lawsonville,NC,North Carolina
1,27023,Lewisville,NC,North Carolina
1,27024,Lowgap,NC,North Carolina
1,27025,Madison,NC,North Carolina
1,27027,Mayodan,NC,North Carolina
1,27028,Mocksville,NC,North Carolina
1,27030,Mount Airy,NC,North Carolina
1,27040,Pfafftown,NC,North Carolina
1,27041,Pilot Mountain,NC,North Carolina
1,27042,Pine Hall,NC,North Carolina
1,27043,Pinnacle,NC,North Carolina
1,27045,Rural Hall,NC,North Carolina
1,27046,Sandy Ridge,NC,North Carolina
1,27047,Siloam,NC,North Carolina
1,27048,Stoneville,NC,North Carolina
1,27050,Tobaccoville,NC,North Carolina
1,27051,Walkertown,NC,North Carolina
1,27052,Walnut Cove,NC,North Carolina
1,27053,Westfield,NC,North Carolina
1,27054,Woodleaf,NC,North Carolina
1,27055,Yadkinville,NC,North Carolina
1,27101,Winston Salem,NC,North Carolina
1,27103,Winston Salem,NC,North Carolina
1,27104,Winston Salem,NC,North Carolina
1,27105,Winston Salem,NC,North Carolina
1,27106,Winston Salem,NC,North Carolina
1,27107,Winston Salem,NC,North Carolina
1,27109,Winston Salem,NC,North Carolina
1,27110,Winston Salem,NC,North Carolina
1,27127,Winston Salem,NC,North Carolina
1,27201,Alamance,NC,North Carolina
1,27203,Asheboro,NC,North Carolina
1,27205,Asheboro,NC,North Carolina
1,27207,Bear Creek,NC,North Carolina
1,27208,Bennett,NC,North Carolina
1,27209,Biscoe,NC,North Carolina
1,27212,Blanch,NC,North Carolina
1,27214,Browns Summit,NC,North Carolina
1,27215,Burlington,NC,North Carolina
1,27217,Burlington,NC,North Carolina
1,27229,Candor,NC,North Carolina
1,27231,Cedar Grove,NC,North Carolina
1,27233,Climax,NC,North Carolina
1,27235,Colfax,NC,North Carolina
1,27239,Denton,NC,North Carolina
1,27242,Eagle Springs,NC,North Carolina
1,27243,Efland,NC,North Carolina
1,27244,Elon,NC,North Carolina
1,27248,Franklinville,NC,North Carolina
1,27249,Gibsonville,NC,North Carolina
1,27252,Goldston,NC,North Carolina
1,27253,Graham,NC,North Carolina
1,27258,Haw River,NC,North Carolina
1,27260,High Point,NC,North Carolina
1,27262,High Point,NC,North Carolina
1,27263,High Point,NC,North Carolina
1,27265,High Point,NC,North Carolina
1,27278,Hillsborough,NC,North Carolina
1,27281,Jackson Springs,NC,North Carolina
1,27282,Jamestown,NC,North Carolina
1,27283,Julian,NC,North Carolina
1,27284,Kernersville,NC,North Carolina
1,27288,Eden,NC,North Carolina
1,27291,Leasburg,NC,North Carolina
1,27292,Lexington,NC,North Carolina
1,27295,Lexington,NC,North Carolina
1,27298,Liberty,NC,North Carolina
1,27299,Linwood,NC,North Carolina
1,27301,McLeansville,NC,North Carolina
1,27302,Mebane,NC,North Carolina
1,27305,Milton,NC,North Carolina
1,27306,Mount Gilead,NC,North Carolina
1,27310,Oak Ridge,NC,North Carolina
1,27311,Pelham,NC,North Carolina
1,27312,Pittsboro,NC,North Carolina
1,27313,Pleasant Garden,NC,North Carolina
1,27314,Prospect Hill,NC,North Carolina
1,27315,Providence,NC,North Carolina
1,27316,Ramseur,NC,North Carolina
1,27317,Randleman,NC,North Carolina
1,27320,Reidsville,NC,North Carolina
1,27325,Robbins,NC,North Carolina
1,27326,Ruffin,NC,North Carolina
1,27330,Sanford,NC,North Carolina
1,27332,Sanford,NC,North Carolina
1,27340,Saxapahaw,NC,North Carolina
1,27341,Seagrove,NC,North Carolina
1,27343,Semora,NC,North Carolina
1,27344,Siler City,NC,North Carolina
1,27349,Snow Camp,NC,North Carolina
1,27350,Sophia,NC,North Carolina
1,27355,Staley,NC,North Carolina
1,27356,Star,NC,North Carolina
1,27357,Stokesdale,NC,North Carolina
1,27358,Summerfield,NC,North Carolina
1,27360,Thomasville,NC,North Carolina
1,27370,Trinity,NC,North Carolina
1,27371,Troy,NC,North Carolina
1,27376,West End,NC,North Carolina
1,27377,Whitsett,NC,North Carolina
1,27379,Yanceyville,NC,North Carolina
1,27401,Greensboro,NC,North Carolina
1,27403,Greensboro,NC,North Carolina
1,27405,Greensboro,NC,North Carolina
1,27406,Greensboro,NC,North Carolina
1,27407,Greensboro,NC,North Carolina
1,27408,Greensboro,NC,North Carolina
1,27409,Greensboro,NC,North Carolina
1,27410,Greensboro,NC,North Carolina
1,27455,Greensboro,NC,North Carolina
1,27501,Angier,NC,North Carolina
1,27502,Apex,NC,North Carolina
1,27503,Bahama,NC,North Carolina
1,27504,Benson,NC,North Carolina
1,27505,Broadway,NC,North Carolina
1,27507,Bullock,NC,North Carolina
1,27508,Bunn,NC,North Carolina
1,27509,Butner,NC,North Carolina
1,27510,Carrboro,NC,North Carolina
1,27511,Cary,NC,North Carolina
1,27513,Cary,NC,North Carolina
1,27514,Chapel Hill,NC,North Carolina
1,27516,Chapel Hill,NC,North Carolina
1,27517,Chapel Hill,NC,North Carolina
1,27518,Cary,NC,North Carolina
1,27519,Cary,NC,North Carolina
1,27520,Clayton,NC,North Carolina
1,27521,Coats,NC,North Carolina
1,27522,Creedmoor,NC,North Carolina
1,27523,Apex,NC,North Carolina
1,27524,Four Oaks,NC,North Carolina
1,27525,Franklinton,NC,North Carolina
1,27526,Fuquay Varina,NC,North Carolina
1,27527,Clayton,NC,North Carolina
1,27529,Garner,NC,North Carolina
1,27530,Goldsboro,NC,North Carolina
1,27531,Goldsboro,NC,North Carolina
1,27534,Goldsboro,NC,North Carolina
1,27536,Henderson,NC,North Carolina
1,27537,Henderson,NC,North Carolina
1,27539,Apex,NC,North Carolina
1,27540,Holly Springs,NC,North Carolina
1,27541,Hurdle Mills,NC,North Carolina
1,27542,Kenly,NC,North Carolina
1,27544,Kittrell,NC,North Carolina
1,27545,Knightdale,NC,North Carolina
1,27546,Lillington,NC,North Carolina
1,27549,Louisburg,NC,North Carolina
1,27551,Macon,NC,North Carolina
1,27553,Manson,NC,North Carolina
1,27555,Micro,NC,North Carolina
1,27556,Middleburg,NC,North Carolina
1,27557,Middlesex,NC,North Carolina
1,27559,Moncure,NC,North Carolina
1,27560,Morrisville,NC,North Carolina
1,27562,New Hill,NC,North Carolina
1,27563,Norlina,NC,North Carolina
1,27565,Oxford,NC,North Carolina
1,27568,Pine Level,NC,North Carolina
1,27569,Princeton,NC,North Carolina
1,27571,Rolesville,NC,North Carolina
1,27572,Rougemont,NC,North Carolina
1,27573,Roxboro,NC,North Carolina
1,27574,Roxboro,NC,North Carolina
1,27576,Selma,NC,North Carolina
1,27577,Smithfield,NC,North Carolina
1,27581,Stem,NC,North Carolina
1,27582,Stovall,NC,North Carolina
1,27583,Timberlake,NC,North Carolina
1,27587,Wake Forest,NC,North Carolina
1,27589,Warrenton,NC,North Carolina
1,27591,Wendell,NC,North Carolina
1,27592,Willow Spring,NC,North Carolina
1,27596,Youngsville,NC,North Carolina
1,27597,Zebulon,NC,North Carolina
1,27601,Raleigh,NC,North Carolina
1,27603,Raleigh,NC,North Carolina
1,27604,Raleigh,NC,North Carolina
1,27605,Raleigh,NC,North Carolina
1,27606,Raleigh,NC,North Carolina
1,27607,Raleigh,NC,North Carolina
1,27608,Raleigh,NC,North Carolina
1,27609,Raleigh,NC,North Carolina
1,27610,Raleigh,NC,North Carolina
1,27612,Raleigh,NC,North Carolina
1,27613,Raleigh,NC,North Carolina
1,27614,Raleigh,NC,North Carolina
1,27615,Raleigh,NC,North Carolina
1,27616,Raleigh,NC,North Carolina
1,27617,Raleigh,NC,North Carolina
1,27701,Durham,NC,North Carolina
1,27703,Durham,NC,North Carolina
1,27704,Durham,NC,North Carolina
1,27705,Durham,NC,North Carolina
1,27707,Durham,NC,North Carolina
1,27709,Durham,NC,North Carolina
1,27712,Durham,NC,North Carolina
1,27713,Durham,NC,North Carolina
1,27801,Rocky Mount,NC,North Carolina
1,27803,Rocky Mount,NC,North Carolina
1,27804,Rocky Mount,NC,North Carolina
1,27805,Aulander,NC,North Carolina
1,27806,Aurora,NC,North Carolina
1,27807,Bailey,NC,North Carolina
1,27808,Bath,NC,North Carolina
1,27809,Battleboro,NC,North Carolina
1,27810,Belhaven,NC,North Carolina
1,27812,Bethel,NC,North Carolina
1,27813,Black Creek,NC,North Carolina
1,27814,Blounts Creek,NC,North Carolina
1,27816,Castalia,NC,North Carolina
1,27817,Chocowinity,NC,North Carolina
1,27818,Como,NC,North Carolina
1,27819,Conetoe,NC,North Carolina
1,27820,Conway,NC,North Carolina
1,27821,Edward,NC,North Carolina
1,27822,Elm City,NC,North Carolina
1,27823,Enfield,NC,North Carolina
1,27824,Engelhard,NC,North Carolina
1,27825,Everetts,NC,North Carolina
1,27826,Fairfield,NC,North Carolina
1,27827,Falkland,NC,North Carolina
1,27828,Farmville,NC,North Carolina
1,27829,Fountain,NC,North Carolina
1,27830,Fremont,NC,North Carolina
1,27831,Garysburg,NC,North Carolina
1,27832,Gaston,NC,North Carolina
1,27834,Greenville,NC,North Carolina
1,27837,Grimesland,NC,North Carolina
1,27839,Halifax,NC,North Carolina
1,27840,Hamilton,NC,North Carolina
1,27841,Hassell,NC,North Carolina
1,27842,Henrico,NC,North Carolina
1,27843,Hobgood,NC,North Carolina
1,27844,Hollister,NC,North Carolina
1,27845,Jackson,NC,North Carolina
1,27846,Jamesville,NC,North Carolina
1,27847,Kelford,NC,North Carolina
1,27849,Lewiston Woodville,NC,North Carolina
1,27850,Littleton,NC,North Carolina
1,27851,Lucama,NC,North Carolina
1,27852,Macclesfield,NC,North Carolina
1,27853,Margarettsville,NC,North Carolina
1,27855,Murfreesboro,NC,North Carolina
1,27856,Nashville,NC,North Carolina
1,27857,Oak City,NC,North Carolina
1,27858,Greenville,NC,North Carolina
1,27860,Pantego,NC,North Carolina
1,27861,Parmele,NC,North Carolina
1,27862,Pendleton,NC,North Carolina
1,27863,Pikeville,NC,North Carolina
1,27864,Pinetops,NC,North Carolina
1,27865,Pinetown,NC,North Carolina
1,27866,Pleasant Hill,NC,North Carolina
1,27869,Rich Square,NC,North Carolina
1,27870,Roanoke Rapids,NC,North Carolina
1,27871,Robersonville,NC,North Carolina
1,27872,Roxobel,NC,North Carolina
1,27873,Saratoga,NC,North Carolina
1,27874,Scotland Neck,NC,North Carolina
1,27875,Scranton,NC,North Carolina
1,27876,Seaboard,NC,North Carolina
1,27878,Sharpsburg,NC,North Carolina
1,27879,Simpson,NC,North Carolina
1,27880,Sims,NC,North Carolina
1,27881,Speed,NC,North Carolina
1,27882,Spring Hope,NC,North Carolina
1,27883,Stantonsburg,NC,North Carolina
1,27884,Stokes,NC,North Carolina
1,27885,Swanquarter,NC,North Carolina
1,27886,Tarboro,NC,North Carolina
1,27888,Walstonburg,NC,North Carolina
1,27889,Washington,NC,North Carolina
1,27890,Weldon,NC,North Carolina
1,27891,Whitakers,NC,North Carolina
1,27892,Williamston,NC,North Carolina
1,27893,Wilson,NC,North Carolina
1,27896,Wilson,NC,North Carolina
1,27897,Woodland,NC,North Carolina
1,27909,Elizabeth City,NC,North Carolina
1,27910,Ahoskie,NC,North Carolina
1,27915,Avon,NC,North Carolina
1,27916,Aydlett,NC,North Carolina
1,27917,Barco,NC,North Carolina
1,27919,Belvidere,NC,North Carolina
1,27920,Buxton,NC,North Carolina
1,27921,Camden,NC,North Carolina
1,27922,Cofield,NC,North Carolina
1,27923,Coinjock,NC,North Carolina
1,27924,Colerain,NC,North Carolina
1,27925,Columbia,NC,North Carolina
1,27926,Corapeake,NC,North Carolina
1,27927,Corolla,NC,North Carolina
1,27928,Creswell,NC,North Carolina
1,27929,Currituck,NC,North Carolina
1,27932,Edenton,NC,North Carolina
1,27935,Eure,NC,North Carolina
1,27936,Frisco,NC,North Carolina
1,27937,Gates,NC,North Carolina
1,27938,Gatesville,NC,North Carolina
1,27939,Grandy,NC,North Carolina
1,27941,Harbinger,NC,North Carolina
1,27942,Harrellsville,NC,North Carolina
1,27943,Hatteras,NC,North Carolina
1,27944,Hertford,NC,North Carolina
1,27946,Hobbsville,NC,North Carolina
1,27947,Jarvisburg,NC,North Carolina
1,27948,Kill Devil Hills,NC,North Carolina
1,27949,Kitty Hawk,NC,North Carolina
1,27950,Knotts Island,NC,North Carolina
1,27953,Manns Harbor,NC,North Carolina
1,27954,Manteo,NC,North Carolina
1,27956,Maple,NC,North Carolina
1,27957,Merry Hill,NC,North Carolina
1,27958,Moyock,NC,North Carolina
1,27959,Nags Head,NC,North Carolina
1,27960,Ocracoke,NC,North Carolina
1,27962,Plymouth,NC,North Carolina
1,27964,Point Harbor,NC,North Carolina
1,27965,Poplar Branch,NC,North Carolina
1,27966,Powells Point,NC,North Carolina
1,27967,Powellsville,NC,North Carolina
1,27968,Rodanthe,NC,North Carolina
1,27970,Roper,NC,North Carolina
1,27972,Salvo,NC,North Carolina
1,27973,Shawboro,NC,North Carolina
1,27974,Shiloh,NC,North Carolina
1,27976,South Mills,NC,North Carolina
1,27978,Stumpy Point,NC,North Carolina
1,27979,Sunbury,NC,North Carolina
1,27980,Tyner,NC,North Carolina
1,27981,Wanchese,NC,North Carolina
1,27982,Waves,NC,North Carolina
1,27983,Windsor,NC,North Carolina
1,27985,Winfall,NC,North Carolina
1,27986,Winton,NC,North Carolina
1,28001,Albemarle,NC,North Carolina
1,28006,Alexis,NC,North Carolina
1,28007,Ansonville,NC,North Carolina
1,28009,Badin,NC,North Carolina
1,28012,Belmont,NC,North Carolina
1,28016,Bessemer City,NC,North Carolina
1,28017,Boiling Springs,NC,North Carolina
1,28018,Bostic,NC,North Carolina
1,28019,Caroleen,NC,North Carolina
1,28020,Casar,NC,North Carolina
1,28021,Cherryville,NC,North Carolina
1,28023,China Grove,NC,North Carolina
1,28025,Concord,NC,North Carolina
1,28027,Concord,NC,North Carolina
1,28031,Cornelius,NC,North Carolina
1,28032,Cramerton,NC,North Carolina
1,28033,Crouse,NC,North Carolina
1,28034,Dallas,NC,North Carolina
1,28036,Davidson,NC,North Carolina
1,28037,Denver,NC,North Carolina
1,28039,East Spencer,NC,North Carolina
1,28040,Ellenboro,NC,North Carolina
1,28043,Forest City,NC,North Carolina
1,28052,Gastonia,NC,North Carolina
1,28054,Gastonia,NC,North Carolina
1,28056,Gastonia,NC,North Carolina
1,28071,Gold Hill,NC,North Carolina
1,28072,Granite Quarry,NC,North Carolina
1,28073,Grover,NC,North Carolina
1,28075,Harrisburg,NC,North Carolina
1,28076,Henrietta,NC,North Carolina
1,28077,High Shoals,NC,North Carolina
1,28078,Huntersville,NC,North Carolina
1,28079,Indian Trail,NC,North Carolina
1,28080,Iron Station,NC,North Carolina
1,28081,Kannapolis,NC,North Carolina
1,28083,Kannapolis,NC,North Carolina
1,28086,Kings Mountain,NC,North Carolina
1,28088,Landis,NC,North Carolina
1,28089,Lattimore,NC,North Carolina
1,28090,Lawndale,NC,North Carolina
